vin,sequence_index,vehicle_model,powertrain_type,assembly_hall,station_code,spindle_torque_nm,nominal_torque_nm,thermal_paste_vol_ml,weld_temperature_c,structural_adhesion_kpa,hv_insulation_mohm,actual_cycle_time_sec,target_takt_time_sec,jis_woodruff_battery_batch,quarantine_status,scrap_risk_score,timestamp
4USBM272401,104,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.41,45.0,335.8,184.9,874.7,569.1,53.2,52.0,WF-800V-8837,PASSED,0.1,2026-09-03T14:39:31.244203+00:00
4USBM272401,104,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.3,45.0,342.7,189.3,811.3,543.2,63.0,64.0,WF-800V-8837,PASSED,0.03,2026-09-03T14:38:52.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.82,45.0,320.5,188.9,856.0,529.4,48.8,50.0,WF-800V-9320,PASSED,0.08,2026-09-03T14:40:06.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.51,45.0,318.7,179.1,797.7,527.6,55.4,58.0,WF-800V-9320,PASSED,0.1,2026-09-03T14:40:13.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,63.17,65.0,335.0,186.6,780.2,545.7,65.9,64.0,WF-800V-9320,PASSED,0.02,2026-09-03T14:40:10.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.12,45.0,351.5,192.3,856.7,562.3,72.3,72.0,WF-800V-9320,PASSED,0.05,2026-09-03T14:40:10.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.41,45.0,334.2,181.3,862.9,546.4,70.2,66.0,WF-800V-9320,PASSED,0.02,2026-09-03T14:40:21.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.94,45.0,348.2,182.6,816.9,553.5,55.1,58.0,WF-800V-9320,PASSED,0.12,2026-09-03T14:39:49.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.43,45.0,318.3,187.6,769.9,571.0,50.7,52.0,WF-800V-9320,PASSED,0.1,2026-09-03T14:39:48.244203+00:00
4USBM464826,105,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.77,45.0,345.4,194.9,827.8,566.8,64.3,64.0,WF-800V-9320,PASSED,0.13,2026-09-03T14:40:01.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.23,45.0,340.4,181.9,783.2,553.7,51.9,50.0,WF-800V-9099,PASSED,0.06,2026-09-03T14:41:06.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,42.79,45.0,337.0,178.5,775.9,562.0,58.1,58.0,WF-800V-9099,PASSED,0.12,2026-09-03T14:40:50.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,62.67,65.0,357.6,180.6,840.4,537.2,63.6,64.0,WF-800V-9099,PASSED,0.02,2026-09-03T14:41:03.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.35,45.0,339.0,186.9,839.6,532.4,71.5,72.0,WF-800V-9099,PASSED,0.09,2026-09-03T14:40:55.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.72,45.0,348.6,182.0,754.7,522.1,65.2,66.0,WF-800V-9099,PASSED,0.11,2026-09-03T14:40:48.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.91,45.0,330.4,186.8,776.0,536.1,54.2,58.0,WF-800V-9099,PASSED,0.06,2026-09-03T14:41:16.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.84,45.0,333.9,187.5,827.5,560.5,48.5,52.0,WF-800V-9099,PASSED,0.05,2026-09-03T14:40:58.244203+00:00
4USBM473335,106,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.6,45.0,334.2,188.6,800.6,563.5,65.4,64.0,WF-800V-9099,PASSED,0.02,2026-09-03T14:40:53.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.65,45.0,334.9,175.0,820.5,570.4,46.7,50.0,WF-800V-9452,PASSED,0.1,2026-09-03T14:42:00.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.22,45.0,346.9,178.5,823.5,550.3,56.6,58.0,WF-800V-9452,PASSED,0.09,2026-09-03T14:42:13.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.59,65.0,351.5,179.7,783.0,556.1,59.2,64.0,WF-800V-9452,PASSED,0.09,2026-09-03T14:41:45.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.9,45.0,331.2,182.7,787.6,554.6,68.0,72.0,WF-800V-9452,PASSED,0.02,2026-09-03T14:41:44.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.77,45.0,350.7,189.8,826.7,557.8,65.7,66.0,WF-800V-9452,PASSED,0.04,2026-09-03T14:42:14.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.1,45.0,345.5,184.4,809.3,540.3,58.0,58.0,WF-800V-9452,PASSED,0.07,2026-09-03T14:41:38.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.23,45.0,328.1,181.1,808.4,570.1,50.5,52.0,WF-800V-9452,PASSED,0.06,2026-09-03T14:41:40.244203+00:00
4USBM739958,107,BMW XM (High-Performance PHEV),PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.14,45.0,349.8,186.5,836.0,547.3,63.2,64.0,WF-800V-9452,PASSED,0.01,2026-09-03T14:41:49.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.09,45.0,335.6,183.6,832.7,564.5,50.7,50.0,WF-800V-9486,PASSED,0.12,2026-09-03T14:43:07.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.61,45.0,332.9,179.2,820.6,554.2,56.9,58.0,WF-800V-9486,PASSED,0.04,2026-09-03T14:42:37.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.5,65.0,347.8,186.4,839.4,547.1,65.3,64.0,WF-800V-9486,PASSED,0.1,2026-09-03T14:42:43.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,46.18,45.0,327.9,182.0,835.7,551.7,70.8,72.0,WF-800V-9486,PASSED,0.12,2026-09-03T14:42:44.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,42.45,45.0,331.1,193.8,808.9,544.3,64.4,66.0,WF-800V-9486,PASSED,0.05,2026-09-03T14:42:51.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.13,45.0,338.4,176.8,816.5,523.8,56.0,58.0,WF-800V-9486,PASSED,0.04,2026-09-03T14:43:02.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.33,45.0,331.2,191.3,823.7,555.8,53.0,52.0,WF-800V-9486,PASSED,0.05,2026-09-03T14:42:47.244203+00:00
4USBM782592,108,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.97,45.0,345.5,186.1,788.7,553.6,64.2,64.0,WF-800V-9486,PASSED,0.04,2026-09-03T14:42:52.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.54,45.0,0.0,198.9,823.5,999.0,49.5,48.0,N/A_ICE,PASSED,0.02,2026-09-03T14:43:46.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,44.86,45.0,0.0,180.0,801.6,999.0,50.2,54.0,N/A_ICE,PASSED,0.1,2026-09-03T14:43:54.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.88,65.0,0.0,186.9,812.1,999.0,32.2,32.0,N/A_ICE,PASSED,0.09,2026-09-03T14:44:04.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,46.0,45.0,0.0,191.0,829.9,999.0,68.9,68.0,N/A_ICE,PASSED,0.13,2026-09-03T14:43:33.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.74,45.0,0.0,180.1,838.3,999.0,64.1,62.0,N/A_ICE,PASSED,0.05,2026-09-03T14:43:59.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.15,45.0,0.0,187.6,841.0,999.0,59.0,56.0,N/A_ICE,PASSED,0.13,2026-09-03T14:43:32.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.06,45.0,0.0,185.4,805.0,999.0,51.7,52.0,N/A_ICE,PASSED,0.13,2026-09-03T14:43:41.244203+00:00
4USBM947680,109,BMW X7,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.91,45.0,0.0,185.2,821.6,999.0,57.0,58.0,N/A_ICE,PASSED,0.13,2026-09-03T14:43:55.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.69,45.0,335.4,179.1,769.0,545.7,51.6,50.0,WF-800V-9983,PASSED,0.15,2026-09-03T14:44:34.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.17,45.0,339.6,179.4,771.2,536.1,57.2,58.0,WF-800V-9983,PASSED,0.08,2026-09-03T14:45:01.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,67.44,65.0,358.5,187.9,868.0,532.4,62.3,64.0,WF-800V-9983,PASSED,0.05,2026-09-03T14:44:24.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.84,45.0,349.2,186.7,839.6,561.4,73.3,72.0,WF-800V-9983,PASSED,0.1,2026-09-03T14:44:41.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,46.15,45.0,340.3,189.9,864.4,579.2,64.2,66.0,WF-800V-9983,PASSED,0.06,2026-09-03T14:44:34.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,45.96,45.0,343.8,185.8,814.1,564.5,61.5,58.0,WF-800V-9983,PASSED,0.04,2026-09-03T14:44:26.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,46.25,45.0,345.1,182.4,832.6,546.5,52.6,52.0,WF-800V-9983,PASSED,0.02,2026-09-03T14:44:28.244203+00:00
4USBM502780,110,BMW X5,PHEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,44.98,45.0,356.4,180.1,796.0,557.1,67.7,64.0,WF-800V-9983,PASSED,0.12,2026-09-03T14:44:25.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.69,45.0,0.0,187.6,813.5,999.0,50.2,48.0,N/A_ICE,PASSED,0.14,2026-09-03T14:45:29.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,46.59,45.0,0.0,185.3,836.3,999.0,51.0,54.0,N/A_ICE,PASSED,0.09,2026-09-03T14:45:49.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,65.31,65.0,0.0,186.7,820.6,999.0,33.9,32.0,N/A_ICE,PASSED,0.12,2026-09-03T14:45:27.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.68,45.0,0.0,180.5,839.4,999.0,65.3,68.0,N/A_ICE,PASSED,0.12,2026-09-03T14:45:19.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.7,45.0,0.0,180.9,834.5,999.0,59.8,62.0,N/A_ICE,PASSED,0.07,2026-09-03T14:45:37.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.79,45.0,0.0,186.1,832.0,999.0,56.8,56.0,N/A_ICE,PASSED,0.09,2026-09-03T14:45:48.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,43.99,45.0,0.0,188.0,807.2,999.0,54.6,52.0,N/A_ICE,PASSED,0.12,2026-09-03T14:45:21.244203+00:00
4USBM758629,111,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.86,45.0,0.0,177.6,857.3,999.0,56.7,58.0,N/A_ICE,PASSED,0.11,2026-09-03T14:45:19.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,44.95,45.0,0.0,188.3,795.8,999.0,51.9,48.0,N/A_ICE,PASSED,0.06,2026-09-03T14:46:26.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,47.12,45.0,0.0,186.9,841.2,999.0,57.4,54.0,N/A_ICE,PASSED,0.01,2026-09-03T14:46:21.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,64.93,65.0,0.0,183.4,807.6,999.0,34.0,32.0,N/A_ICE,PASSED,0.03,2026-09-03T14:46:17.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,43.63,45.0,0.0,192.8,853.1,999.0,69.5,68.0,N/A_ICE,PASSED,0.14,2026-09-03T14:46:29.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.57,45.0,0.0,188.6,803.5,999.0,67.9,62.0,N/A_ICE,PASSED,0.1,2026-09-03T14:46:35.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,43.45,45.0,0.0,183.8,836.3,999.0,59.0,56.0,N/A_ICE,PASSED,0.03,2026-09-03T14:46:25.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.93,45.0,0.0,181.0,766.2,999.0,48.9,52.0,N/A_ICE,PASSED,0.02,2026-09-03T14:46:30.244203+00:00
4USBM862224,112,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,46.07,45.0,0.0,190.2,831.5,999.0,59.2,58.0,N/A_ICE,PASSED,0.11,2026-09-03T14:46:27.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,46.44,45.0,0.0,187.7,879.0,999.0,44.1,48.0,N/A_ICE,PASSED,0.12,2026-09-03T14:47:40.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.21,45.0,0.0,189.3,838.7,999.0,55.3,54.0,N/A_ICE,PASSED,0.13,2026-09-03T14:47:14.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,61.93,65.0,0.0,186.8,829.2,999.0,31.0,32.0,N/A_ICE,PASSED,0.11,2026-09-03T14:47:45.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,44.5,45.0,0.0,193.8,819.4,999.0,65.7,68.0,N/A_ICE,PASSED,0.09,2026-09-03T14:47:20.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,43.05,45.0,0.0,183.1,817.5,999.0,64.8,62.0,N/A_ICE,PASSED,0.11,2026-09-03T14:47:07.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.47,45.0,0.0,186.1,835.5,999.0,54.0,56.0,N/A_ICE,PASSED,0.06,2026-09-03T14:47:25.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,45.81,45.0,0.0,196.1,811.0,999.0,52.1,52.0,N/A_ICE,PASSED,0.07,2026-09-03T14:47:42.244203+00:00
4USBM518015,113,BMW X5,ICE,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,43.97,45.0,0.0,186.1,812.2,999.0,63.9,58.0,N/A_ICE,PASSED,0.05,2026-09-03T14:47:33.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.03,45.0,323.6,179.9,862.5,559.7,55.8,52.0,WF-800V-9527,PASSED,0.14,2026-09-03T14:48:04.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,43.99,45.0,345.2,191.6,827.0,596.6,58.4,62.0,WF-800V-9527,PASSED,0.05,2026-09-03T14:48:40.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,63.57,65.0,327.6,180.4,818.5,544.2,75.3,74.0,WF-800V-9527,PASSED,0.05,2026-09-03T14:48:15.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.71,45.0,347.7,181.1,830.0,532.6,46.7,46.0,WF-800V-9527,PASSED,0.14,2026-09-03T14:48:13.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,44.05,45.0,347.3,190.6,822.8,566.3,44.8,44.0,WF-800V-9527,PASSED,0.15,2026-09-03T14:48:13.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S32_DOORS_AND_INTERIOR,46.62,45.0,347.4,193.7,788.3,550.8,58.0,60.0,WF-800V-9527,PASSED,0.07,2026-09-03T14:48:18.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S40_GLAZING_AND_SEALING,44.94,45.0,324.8,183.6,808.3,553.3,55.2,54.0,WF-800V-9527,PASSED,0.02,2026-09-03T14:48:17.244203+00:00
4USBM157445,114,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S50_FINAL_LINE_ROLLOFF,45.98,45.0,320.9,180.9,808.0,549.3,64.9,66.0,WF-800V-9527,PASSED,0.12,2026-09-03T14:48:10.244203+00:00
4USBM927473,115,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S01_CHASSIS_INTAKE,43.99,45.0,334.3,181.2,833.7,549.6,54.5,52.0,WF-800V-9684,PASSED,0.01,2026-09-03T14:49:27.244203+00:00
4USBM927473,115,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S05_UNDERBODY_PREP,45.59,45.0,314.8,186.7,857.9,578.5,59.4,62.0,WF-800V-9684,PASSED,0.04,2026-09-03T14:49:00.244203+00:00
4USBM927473,115,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S12_BATTERY_MARRIAGE,56.65,65.0,331.7,188.3,826.4,535.6,78.3,74.0,WF-800V-9684,QUARANTINED_AT_STATION,0.79,2026-09-03T14:49:30.244203+00:00
4USBM927473,115,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S18_POWERTRAIN_DROP,45.64,45.0,336.0,183.4,791.8,516.0,46.4,46.0,WF-800V-9684,PASSED,0.02,2026-09-03T14:49:29.244203+00:00
4USBM927473,115,BMW iX5 Hydrogen/BEV,BEV,"Assembly Hall 52 (Mid/Full-Size SAC/SAV: X5, X6, X7, XM, iX5)",L1_S24_EXHAUST_AND_HV,45.48,45.0,337.6,187.8,842.1,531.9,41.6,44.0,WF-800V-9684,PASSED,0.15,2026-09-03T14:49:24.244203+00:00
